Temperature - (Celsius), Year,Statistics, Country, ISO3,
27.4,2010,Apr,Average, MHL,
27.5,2010,May,Average, MHL,
27.41,2010,Jun,Average, MHL,
27.4,2010,Jul,Average, MHL,
27.51,2010,Aug,Average, MHL,
27.51,2010,Sep,Average, MHL,
27.51,2010,Oct,Average, MHL,
27.41,2010,Nov,Average, MHL,
27.21,2010,Dec,Average, MHL,
27.21,2011,Jan,Average, MHL,
27.81,2011,Feb,Average, MHL,
27.51,2011,Mar,Average, MHL,
28.5,2011,Apr,Average, MHL,
27.8,2011,May,Average, MHL,
28.21,2011,Jun,Average, MHL,
28,2011,Jul,Average, MHL,
27.81,2011,Aug,Average, MHL,
28.11,2011,Sep,Average, MHL,
27.41,2011,Oct,Average, MHL,
27.31,2011,Nov,Average, MHL,
27.71,2011,Dec,Average, MHL,
27.51,2012,Jan,Average, MHL,
28.01,2012,Feb,Average, MHL,
28.01,2012,Mar,Average, MHL,
28.3,2012,Apr,Average, MHL,
28.7,2012,May,Average, MHL,
28.81,2012,Jun,Average, MHL,
28,2012,Jul,Average, MHL,
28.51,2012,Aug,Average, MHL,
28.71,2012,Sep,Average, MHL,
28.91,2012,Oct,Average, MHL,
28.21,2012,Nov,Average, MHL,
27.81,2012,Dec,Average, MHL,
28.11,2013,Jan,Average, MHL,
28.51,2013,Feb,Average, MHL,
28.41,2013,Mar,Average, MHL,
28.6,2013,Apr,Average, MHL,
28.6,2013,May,Average, MHL,
28.21,2013,Jun,Average, MHL,
28.3,2013,Jul,Average, MHL,
28.21,2013,Aug,Average, MHL,
28.21,2013,Sep,Average, MHL,
28.41,2013,Oct,Average, MHL,
27.61,2013,Nov,Average, MHL,
28.21,2013,Dec,Average, MHL,
27.21,2014,Jan,Average, MHL,
28.51,2014,Feb,Average, MHL,
27.81,2014,Mar,Average, MHL,
27.8,2014,Apr,Average, MHL,
28.7,2014,May,Average, MHL,
28.41,2014,Jun,Average, MHL,
28.3,2014,Jul,Average, MHL,
28.51,2014,Aug,Average, MHL,
28.71,2014,Sep,Average, MHL,
28.51,2014,Oct,Average, MHL,
28.41,2014,Nov,Average, MHL,
28.61,2014,Dec,Average, MHL,
28.21,2015,Jan,Average, MHL,
28.41,2015,Feb,Average, MHL,
27.91,2015,Mar,Average, MHL,
28.1,2015,Apr,Average, MHL,
28.3,2015,May,Average, MHL,
28.61,2015,Jun,Average, MHL,
28.5,2015,Jul,Average, MHL,
28.41,2015,Aug,Average, MHL,
28.41,2015,Sep,Average, MHL,
28.31,2015,Oct,Average, MHL,
28.11,2015,Nov,Average, MHL,
27.21,2015,Dec,Average, MHL,
28.51,2016,Jan,Average, MHL,
28.31,2016,Feb,Average, MHL,
28.71,2016,Mar,Average, MHL,
29,2016,Apr,Average, MHL,
28.7,2016,May,Average, MHL,
29.01,2016,Jun,Average, MHL,
28.2,2016,Jul,Average, MHL,
28.41,2016,Aug,Average, MHL,
27.51,2016,Sep,Average, MHL,
28.11,2016,Oct,Average, MHL,
28.61,2016,Nov,Average, MHL,
28.11,2016,Dec,Average, MHL,
21.8108,1991,Jan,Average, MRT,
22.0316,1991,Feb,Average, MRT,
24.7196,1991,Mar,Average, MRT,
28.0762,1991,Apr,Average, MRT,
31.2274,1991,May,Average, MRT,
33.8177,1991,Jun,Average, MRT,
33.6413,1991,Jul,Average, MRT,
32.4222,1991,Aug,Average, MRT,
31.7454,1991,Sep,Average, MRT,
29.0422,1991,Oct,Average, MRT,
25.5493,1991,Nov,Average, MRT,
22117,1991,Dec,Average, MRT,
20.3153,1992,Jan,Average, MRT,
22.6267,1992,Feb,Average, MRT,
24.6656,1992,Mar,Average, MRT,
27.5597,1992,Apr,Average, MRT,
31.9072,1992,May,Average, MRT,
33.7287,1992,Jun,Average, MRT,
33.3972,1992,Jul,Average, MRT,
32.0923,1992,Aug,Average, MRT,
31.8195,1992,Sep,Average, MRT,
29.1616,1992,Oct,Average, MRT,
24.7131,1992,Nov,Average, MRT,
21.5497,1992,Dec,Average, MRT,
20.4496,1993,Jan,Average, MRT,
22.6725,1993,Feb,Average, MRT,
26.1015,1993,Mar,Average, MRT,
28.1314,1993,Apr,Average, MRT,
32.1253,1993,May,Average, MRT,
33.9975,1993,Jun,Average, MRT,
33.8227,1993,Jul,Average, MRT,
32.5538,1993,Aug,Average, MRT,
31.0102,1993,Sep,Average, MRT,
29.5511,1993,Oct,Average, MRT,
24.4006,1993,Nov,Average, MRT,
20.4298,1993,Dec,Average, MRT,
18.9213,1994,Jan,Average, MRT,
22.2555,1994,Feb,Average, MRT,
25.1474,1994,Mar,Average, MRT,
28.6156,1994,Apr,Average, MRT,
31.2267,1994,May,Average, MRT,
33.3023,1994,Jun,Average, MRT,
33.2288,1994,Jul,Average, MRT,
32.1225,1994,Aug,Average, MRT,
30.4187,1994,Sep,Average, MRT,
28.7193,1994,Oct,Average, MRT,
25.9843,1994,Nov,Average, MRT,
21.1335,1994,Dec,Average, MRT,
19.0908,1995,Jan,Average, MRT,
23.0153,1995,Feb,Average, MRT,
25.3621,1995,Mar,Average, MRT,
27.8764,1995,Apr,Average, MRT,
32.3947,1995,May,Average, MRT,
34653,1995,Jun,Average, MRT,
34.4134,1995,Jul,Average, MRT,
32546,1995,Aug,Average, MRT,
31.1821,1995,Sep,Average, MRT,
29.9587,1995,Oct,Average, MRT,
26317,1995,Nov,Average, MRT,
21.0334,1995,Dec,Average, MRT,
21.5727,1996,Jan,Average, MRT,
24.0664,1996,Feb,Average, MRT,
25.3892,1996,Mar,Average, MRT,
28.8628,1996,Apr,Average, MRT,
31724,1996,May,Average, MRT,
34.0445,1996,Jun,Average, MRT,
34.1096,1996,Jul,Average, MRT,
32.4082,1996,Aug,Average, MRT,
31.4477,1996,Sep,Average, MRT,
29.8492,1996,Oct,Average, MRT,
24.9718,1996,Nov,Average, MRT,
21.6551,1996,Dec,Average, MRT,
21.8532,1997,Jan,Average, MRT,
24.4228,1997,Feb,Average, MRT,
25.2469,1997,Mar,Average, MRT,
28.1522,1997,Apr,Average, MRT,
31.9669,1997,May,Average, MRT,
33.6285,1997,Jun,Average, MRT,
34.3164,1997,Jul,Average, MRT,
32.7055,1997,Aug,Average, MRT,
31.6118,1997,Sep,Average, MRT,
30.4341,1997,Oct,Average, MRT,
26.5563,1997,Nov,Average, MRT,
21.4885,1997,Dec,Average, MRT,
20.8674,1998,Jan,Average, MRT,
25.4854,1998,Feb,Average, MRT,
27.6191,1998,Mar,Average, MRT,
29.3691,1998,Apr,Average, MRT,
31.6727,1998,May,Average, MRT,
34.5147,1998,Jun,Average, MRT,
33.9836,1998,Jul,Average, MRT,
33.1852,1998,Aug,Average, MRT,
31391,1998,Sep,Average, MRT,
30.0518,1998,Oct,Average, MRT,
25.8359,1998,Nov,Average, MRT,
21.2529,1998,Dec,Average, MRT,
19.7281,1999,Jan,Average, MRT,
21.1068,1999,Feb,Average, MRT,
25.2037,1999,Mar,Average, MRT,
29.4447,1999,Apr,Average, MRT,
32.3128,1999,May,Average, MRT,
34.5417,1999,Jun,Average, MRT,
33.5273,1999,Jul,Average, MRT,
32.1576,1999,Aug,Average, MRT,
31.3473,1999,Sep,Average, MRT,
29.2599,1999,Oct,Average, MRT,
25611,1999,Nov,Average, MRT,
21.0751,1999,Dec,Average, MRT,
20.8879,2000,Jan,Average, MRT,
22.7733,2000,Feb,Average, MRT,
26.8258,2000,Mar,Average, MRT,
29.9577,2000,Apr,Average, MRT,
32.2307,2000,May,Average, MRT,
33.2694,2000,Jun,Average, MRT,
33.4596,2000,Jul,Average, MRT,
32.5836,2000,Aug,Average, MRT,
31.5895,2000,Sep,Average, MRT,
28.4059,2000,Oct,Average, MRT,
25.0112,2000,Nov,Average, MRT,
21.3234,2000,Dec,Average, MRT,
21.4167,2001,Jan,Average, MRT,
23.0905,2001,Feb,Average, MRT,
27.3752,2001,Mar,Average, MRT,
30.1589,2001,Apr,Average, MRT,
32.1005,2001,May,Average, MRT,
33.5619,2001,Jun,Average, MRT,
33.6613,2001,Jul,Average, MRT,
33.1004,2001,Aug,Average, MRT,
31689,2001,Sep,Average, MRT,
30.1884,2001,Oct,Average, MRT,
25.7917,2001,Nov,Average, MRT,
23.2646,2001,Dec,Average, MRT,
21.4503,2002,Jan,Average, MRT,
23.0679,2002,Feb,Average, MRT,
26.1158,2002,Mar,Average, MRT,
28.4529,2002,Apr,Average, MRT,
32.1354,2002,May,Average, MRT,
34.1786,2002,Jun,Average, MRT,
33.5774,2002,Jul,Average, MRT,
32.8755,2002,Aug,Average, MRT,
32.4783,2002,Sep,Average, MRT,
30.5427,2002,Oct,Average, MRT,
25.9743,2002,Nov,Average, MRT,
22.2763,2002,Dec,Average, MRT,
20.5967,2003,Jan,Average, MRT,
23.2077,2003,Feb,Average, MRT,
26.8879,2003,Mar,Average, MRT,
29.7387,2003,Apr,Average, MRT,
33.2237,2003,May,Average, MRT,
33945,2003,Jun,Average, MRT,
33.6976,2003,Jul,Average, MRT,
32.4586,2003,Aug,Average, MRT,
31.2049,2003,Sep,Average, MRT,
30.0698,2003,Oct,Average, MRT,
25.8407,2003,Nov,Average, MRT,
21.1795,2003,Dec,Average, MRT,
21.4415,2004,Jan,Average, MRT,
23.6459,2004,Feb,Average, MRT,
25.8936,2004,Mar,Average, MRT,
28.7783,2004,Apr,Average, MRT,
32.0064,2004,May,Average, MRT,
34.2118,2004,Jun,Average, MRT,
33.5097,2004,Jul,Average, MRT,
32.9811,2004,Aug,Average, MRT,
31827,2004,Sep,Average, MRT,
30.6025,2004,Oct,Average, MRT,
25.9789,2004,Nov,Average, MRT,
21.4701,2004,Dec,Average, MRT,
20.6768,2005,Jan,Average, MRT,
22.0347,2005,Feb,Average, MRT,
26842,2005,Mar,Average, MRT,
29.4675,2005,Apr,Average, MRT,
33.7496,2005,May,Average, MRT,
34.5364,2005,Jun,Average, MRT,
33.3337,2005,Jul,Average, MRT,
33174,2005,Aug,Average, MRT,
31.5652,2005,Sep,Average, MRT,
30.4249,2005,Oct,Average, MRT,
26.1432,2005,Nov,Average, MRT,
23.0041,2005,Dec,Average, MRT,
20.2927,2006,Jan,Average, MRT,
22.1238,2006,Feb,Average, MRT,
26837,2006,Mar,Average, MRT,
30.0976,2006,Apr,Average, MRT,
30.9826,2006,May,Average, MRT,
34.0248,2006,Jun,Average, MRT,
34.4664,2006,Jul,Average, MRT,
32.9453,2006,Aug,Average, MRT,
31.6343,2006,Sep,Average, MRT,
30.8095,2006,Oct,Average, MRT,
26.9468,2006,Nov,Average, MRT,
20.8141,2006,Dec,Average, MRT,
21.8539,2007,Jan,Average, MRT,
24.0109,2007,Feb,Average, MRT,
26.0984,2007,Mar,Average, MRT,
28.5977,2007,Apr,Average, MRT,
32282,2007,May,Average, MRT,
33.8032,2007,Jun,Average, MRT,
34.1707,2007,Jul,Average, MRT,
32.3562,2007,Aug,Average, MRT,
30.5169,2007,Sep,Average, MRT,
30.2861,2007,Oct,Average, MRT,
25.9093,2007,Nov,Average, MRT,
20.9543,2007,Dec,Average, MRT,
20.1026,2008,Jan,Average, MRT,
23.9112,2008,Feb,Average, MRT,
27.5973,2008,Mar,Average, MRT,
30.4503,2008,Apr,Average, MRT,
32.3523,2008,May,Average, MRT,
33.9372,2008,Jun,Average, MRT,
33.5541,2008,Jul,Average, MRT,
32719,2008,Aug,Average, MRT,
31.3339,2008,Sep,Average, MRT,
28.9707,2008,Oct,Average, MRT,
25.3475,2008,Nov,Average, MRT,
20.86,2008,Dec,Average, MRT,
19.0756,2009,Jan,Average, MRT,
22.8973,2009,Feb,Average, MRT,
26.1062,2009,Mar,Average, MRT,
28.9158,2009,Apr,Average, MRT,
32.7681,2009,May,Average, MRT,
34.1009,2009,Jun,Average, MRT,
34.2777,2009,Jul,Average, MRT,
33.4345,2009,Aug,Average, MRT,
31.2603,2009,Sep,Average, MRT,
30.2169,2009,Oct,Average, MRT,
25.8038,2009,Nov,Average, MRT,
22.8609,2009,Dec,Average, MRT,
22642,2010,Jan,Average, MRT,
25978,2010,Feb,Average, MRT,
27.6604,2010,Mar,Average, MRT,
30829,2010,Apr,Average, MRT,
33.1022,2010,May,Average, MRT,
33.8368,2010,Jun,Average, MRT,
34.0635,2010,Jul,Average, MRT,
32.5583,2010,Aug,Average, MRT,
31.3929,2010,Sep,Average, MRT,
29.6842,2010,Oct,Average, MRT,
26.0911,2010,Nov,Average, MRT,
22.5697,2010,Dec,Average, MRT,
21.7567,2011,Jan,Average, MRT,
21.7112,2011,Feb,Average, MRT,
26.7409,2011,Mar,Average, MRT,
29.1711,2011,Apr,Average, MRT,
32.8397,2011,May,Average, MRT,
34.3141,2011,Jun,Average, MRT,
34.1221,2011,Jul,Average, MRT,
32.8386,2011,Aug,Average, MRT,
32.0842,2011,Sep,Average, MRT,
30.4218,2011,Oct,Average, MRT,
25.9644,2011,Nov,Average, MRT,
20.7974,2011,Dec,Average, MRT,
20.3005,2012,Jan,Average, MRT,
21.6174,2012,Feb,Average, MRT,
25.7109,2012,Mar,Average, MRT,
28.5264,2012,Apr,Average, MRT,
32.6622,2012,May,Average, MRT,
34.0574,2012,Jun,Average, MRT,
33.8201,2012,Jul,Average, MRT,
33.0069,2012,Aug,Average, MRT,
31.7785,2012,Sep,Average, MRT,
30.2681,2012,Oct,Average, MRT,
26.5826,2012,Nov,Average, MRT,
20.6564,2012,Dec,Average, MRT,
20.8008,2013,Jan,Average, MRT,
23195,2013,Feb,Average, MRT,
27.2085,2013,Mar,Average, MRT,
29.5693,2013,Apr,Average, MRT,
32.7642,2013,May,Average, MRT,
34.5291,2013,Jun,Average, MRT,
34.1748,2013,Jul,Average, MRT,
32.7662,2013,Aug,Average, MRT,
31.5232,2013,Sep,Average, MRT,
30.12,2013,Oct,Average, MRT,
25.6917,2013,Nov,Average, MRT,
21.9103,2013,Dec,Average, MRT,
21.4021,2014,Jan,Average, MRT,
22.0836,2014,Feb,Average, MRT,
25.2453,2014,Mar,Average, MRT,
29808,2014,Apr,Average, MRT,
32.7492,2014,May,Average, MRT,
34.5596,2014,Jun,Average, MRT,
34.1101,2014,Jul,Average, MRT,
32.7563,2014,Aug,Average, MRT,
31.6831,2014,Sep,Average, MRT,
30.4445,2014,Oct,Average, MRT,
25.4782,2014,Nov,Average, MRT,
20.7845,2014,Dec,Average, MRT,
20.5447,2015,Jan,Average, MRT,
22.3988,2015,Feb,Average, MRT,
25.4091,2015,Mar,Average, MRT,
30.0594,2015,Apr,Average, MRT,
32997,2015,May,Average, MRT,
34.6766,2015,Jun,Average, MRT,
34.4019,2015,Jul,Average, MRT,
32.8497,2015,Aug,Average, MRT,
32.7506,2015,Sep,Average, MRT,
29.9488,2015,Oct,Average, MRT,
26.3765,2015,Nov,Average, MRT,
21.4077,2015,Dec,Average, MRT,
22.6999,2016,Jan,Average, MRT,
23.1955,2016,Feb,Average, MRT,
25.5577,2016,Mar,Average, MRT,
30.0845,2016,Apr,Average, MRT,
32.7666,2016,May,Average, MRT,
34.3912,2016,Jun,Average, MRT,
33.7138,2016,Jul,Average, MRT,
33.0293,2016,Aug,Average, MRT,
31.6578,2016,Sep,Average, MRT,
30.5648,2016,Oct,Average, MRT,
26.0684,2016,Nov,Average, MRT,
22.0459,2016,Dec,Average, MRT,
26.0272,1991,Jan,Average, MUS,
25.7635,1991,Feb,Average, MUS,
25.3523,1991,Mar,Average, MUS,
24.2575,1991,Apr,Average, MUS,
22.5025,1991,May,Average, MUS,
20.8051,1991,Jun,Average, MUS,
19.7288,1991,Jul,Average, MUS,
20.0262,1991,Aug,Average, MUS,
21.3744,1991,Sep,Average, MUS,
22.1744,1991,Oct,Average, MUS,
23.5655,1991,Nov,Average, MUS,
24.0924,1991,Dec,Average, MUS,
25.9124,1992,Jan,Average, MUS,
25.3881,1992,Feb,Average, MUS,
24.7079,1992,Mar,Average, MUS,
23.5575,1992,Apr,Average, MUS,
22.3698,1992,May,Average, MUS,
20.8879,1992,Jun,Average, MUS,
19.5314,1992,Jul,Average, MUS,
18.9968,1992,Aug,Average, MUS,
20.4022,1992,Sep,Average, MUS,
22.0876,1992,Oct,Average, MUS,
23.5753,1992,Nov,Average, MUS,
24.3247,1992,Dec,Average, MUS,
25.8648,1993,Jan,Average, MUS,
25.3538,1993,Feb,Average, MUS,
24.7626,1993,Mar,Average, MUS,
24.2277,1993,Apr,Average, MUS,
22.9148,1993,May,Average, MUS,
21.0427,1993,Jun,Average, MUS,
19.7715,1993,Jul,Average, MUS,
19.6638,1993,Aug,Average, MUS,
19.8596,1993,Sep,Average, MUS,
21.2796,1993,Oct,Average, MUS,
22.5853,1993,Nov,Average, MUS,
24.3325,1993,Dec,Average, MUS,
25.1072,1994,Jan,Average, MUS,
25.4036,1994,Feb,Average, MUS,
25.3027,1994,Mar,Average, MUS,
24.6672,1994,Apr,Average, MUS,
22.7472,1994,May,Average, MUS,
21.2025,1994,Jun,Average, MUS,
20.6792,1994,Jul,Average, MUS,
20.2612,1994,Aug,Average, MUS,
20.5699,1994,Sep,Average, MUS,
22.0789,1994,Oct,Average, MUS,
22.7073,1994,Nov,Average, MUS,
24.2717,1994,Dec,Average, MUS,
25.2551,1995,Jan,Average, MUS,
25.9402,1995,Feb,Average, MUS,
25.1079,1995,Mar,Average, MUS,
24.4523,1995,Apr,Average, MUS,
22.0566,1995,May,Average, MUS,
20.7753,1995,Jun,Average, MUS,
20.5236,1995,Jul,Average, MUS,
20.2004,1995,Aug,Average, MUS,
20.8142,1995,Sep,Average, MUS,
21764,1995,Oct,Average, MUS,
22.6125,1995,Nov,Average, MUS,
24.3812,1995,Dec,Average, MUS,
25.3046,1996,Jan,Average, MUS,
25.3949,1996,Feb,Average, MUS,
25.3904,1996,Mar,Average, MUS,
24.1497,1996,Apr,Average, MUS,
22.0297,1996,May,Average, MUS,
20907,1996,Jun,Average, MUS,
19.6184,1996,Jul,Average, MUS,
19.9184,1996,Aug,Average, MUS,
20.2343,1996,Sep,Average, MUS,
21.2614,1996,Oct,Average, MUS,
22.9603,1996,Nov,Average, MUS,
24.4368,1996,Dec,Average, MUS,
25.1072,1997,Jan,Average, MUS,
25.0479,1997,Feb,Average, MUS,
25.0749,1997,Mar,Average, MUS,
24.3027,1997,Apr,Average, MUS,
22.7715,1997,May,Average, MUS,
21.2245,1997,Jun,Average, MUS,
20.2184,1997,Jul,Average, MUS,
20.3087,1997,Aug,Average, MUS,
20536,1997,Sep,Average, MUS,
21.5188,1997,Oct,Average, MUS,
23.8142,1997,Nov,Average, MUS,
25.1193,1997,Dec,Average, MUS,
26.5072,1998,Jan,Average, MUS,
26.6036,1998,Feb,Average, MUS,
25.8523,1998,Mar,Average, MUS,
24.6966,1998,Apr,Average, MUS,
23.1549,1998,May,Average, MUS,
21.3999,1998,Jun,Average, MUS,
20.2758,1998,Jul,Average, MUS,
20.2236,1998,Aug,Average, MUS,
20.8142,1998,Sep,Average, MUS,
21.9692,1998,Oct,Average, MUS,
23.3021,1998,Nov,Average, MUS,
24.3691,1998,Dec,Average, MUS,
25.0344,1999,Jan,Average, MUS,
25.4221,1999,Feb,Average, MUS,
25.1393,1999,Mar,Average, MUS,
24.6549,1999,Apr,Average, MUS,
23.1096,1999,May,Average, MUS,
21.4469,1999,Jun,Average, MUS,
20.2262,1999,Jul,Average, MUS,
20.2741,1999,Aug,Average, MUS,
20.9116,1999,Sep,Average, MUS,
21424,1999,Oct,Average, MUS,
23.3073,1999,Nov,Average, MUS,
24.2543,1999,Dec,Average, MUS,
25.3629,2000,Jan,Average, MUS,
25.2027,2000,Feb,Average, MUS,
24.9975,2000,Mar,Average, MUS,
24262,2000,Apr,Average, MUS,
22807,2000,May,Average, MUS,
20.9323,2000,Jun,Average, MUS,
20.0262,2000,Jul,Average, MUS,
20.0262,2000,Aug,Average, MUS,
20.4168,2000,Sep,Average, MUS,
21.6472,2000,Oct,Average, MUS,
22.9099,2000,Nov,Average, MUS,
24.8093,2000,Dec,Average, MUS,
25.6001,2001,Jan,Average, MUS,
25.7557,2001,Feb,Average, MUS,
25.6079,2001,Mar,Average, MUS,
24.7575,2001,Apr,Average, MUS,
22.8226,2001,May,Average, MUS,
20.5999,2001,Jun,Average, MUS,
20.0784,2001,Jul,Average, MUS,
20.7958,2001,Aug,Average, MUS,
21.2194,2001,Sep,Average, MUS,
22.0744,2001,Oct,Average, MUS,
23.3569,2001,Nov,Average, MUS,
24.8821,2001,Dec,Average, MUS,
25209,2002,Jan,Average, MUS,
25.9182,2002,Feb,Average, MUS,
25.6105,2002,Mar,Average, MUS,
24.3497,2002,Apr,Average, MUS,
22.9018,2002,May,Average, MUS,
20.9973,2002,Jun,Average, MUS,
20.7184,2002,Jul,Average, MUS,
20.2184,2002,Aug,Average, MUS,
20.7936,2002,Sep,Average, MUS,
22.1595,2002,Oct,Average, MUS,
24.1054,2002,Nov,Average, MUS,
25.1368,2002,Dec,Average, MUS,
26.2244,2003,Jan,Average, MUS,
25.8531,2003,Feb,Average, MUS,
25.7923,2003,Mar,Average, MUS,
25.0497,2003,Apr,Average, MUS,
23694,2003,May,Average, MUS,
21.0721,2003,Jun,Average, MUS,
20.1912,2003,Jul,Average, MUS,
20.0758,2003,Aug,Average, MUS,
21124,2003,Sep,Average, MUS,
22464,2003,Oct,Average, MUS,
23.6595,2003,Nov,Average, MUS,
25.1769,2003,Dec,Average, MUS,
25.6098,2004,Jan,Average, MUS,
26.4531,2004,Feb,Average, MUS,
26.0053,2004,Mar,Average, MUS,
24.5549,2004,Apr,Average, MUS,
22.1566,2004,May,Average, MUS,
20.6973,2004,Jun,Average, MUS,
20601,2004,Jul,Average, MUS,
20.8158,2004,Aug,Average, MUS,
21.3369,2004,Sep,Average, MUS,
22.0822,2004,Oct,Average, MUS,
23.4177,2004,Nov,Average, MUS,
24.5264,2004,Dec,Average, MUS,
26.1542,2005,Jan,Average, MUS,
25.8583,2005,Feb,Average, MUS,
25.9085,2005,Mar,Average, MUS,
24.7575,2005,Apr,Average, MUS,
22.9044,2005,May,Average, MUS,
21.1999,2005,Jun,Average, MUS,
20.1784,2005,Jul,Average, MUS,
20.0158,2005,Aug,Average, MUS,
20809,2005,Sep,Average, MUS,
21.5188,2005,Oct,Average, MUS,
22.8569,2005,Nov,Average, MUS,
24.4769,2005,Dec,Average, MUS,
25.4072,2006,Jan,Average, MUS,
25.6531,2006,Feb,Average, MUS,
25.6975,2006,Mar,Average, MUS,
24.9497,2006,Apr,Average, MUS,
23.0044,2006,May,Average, MUS,
22.0921,2006,Jun,Average, MUS,
20.5654,2006,Jul,Average, MUS,
20.3087,2006,Aug,Average, MUS,
21.0865,2006,Sep,Average, MUS,
22.0621,2006,Oct,Average, MUS,
23.9445,2006,Nov,Average, MUS,
25.5743,2006,Dec,Average, MUS,
26.2419,2007,Jan,Average, MUS,
26.1777,2007,Feb,Average, MUS,
25.4949,2007,Mar,Average, MUS,
24.8027,2007,Apr,Average, MUS,
23.3018,2007,May,Average, MUS,
21.3947,2007,Jun,Average, MUS,
21121,2007,Jul,Average, MUS,
20668,2007,Aug,Average, MUS,
21.2839,2007,Sep,Average, MUS,
21.8162,2007,Oct,Average, MUS,
23.7749,2007,Nov,Average, MUS,
25.0691,2007,Dec,Average, MUS,
25.6464,2008,Jan,Average, MUS,
25.5577,2008,Feb,Average, MUS,
25.1098,2008,Mar,Average, MUS,
24.7079,2008,Apr,Average, MUS,
22807,2008,May,Average, MUS,
20.9443,2008,Jun,Average, MUS,
20321,2008,Jul,Average, MUS,
20768,2008,Aug,Average, MUS,
21.7064,2008,Sep,Average, MUS,
22.7181,2008,Oct,Average, MUS,
24.2073,2008,Nov,Average, MUS,
25.4769,2008,Dec,Average, MUS,
26649,2009,Jan,Average, MUS,
26.5531,2009,Feb,Average, MUS,
26.0904,2009,Mar,Average, MUS,
25.4018,2009,Apr,Average, MUS,
23.5592,2009,May,Average, MUS,
22.1973,2009,Jun,Average, MUS,
20.9158,2009,Jul,Average, MUS,
20.6061,2009,Aug,Average, MUS,
21.3064,2009,Sep,Average, MUS,
22.6692,2009,Oct,Average, MUS,
24.0523,2009,Nov,Average, MUS,
25.5717,2009,Dec,Average, MUS,
26.1568,2010,Jan,Average, MUS,
26.7027,2010,Feb,Average, MUS,
26.3373,2010,Mar,Average, MUS,
25.3915,2010,Apr,Average, MUS,
23.9044,2010,May,Average, MUS,
22.5313,2010,Jun,Average, MUS,
20.9706,2010,Jul,Average, MUS,
20.8654,2010,Aug,Average, MUS,
21.4142,2010,Sep,Average, MUS,
22846,2010,Oct,Average, MUS,
23.7047,2010,Nov,Average, MUS,
25.0413,2010,Dec,Average, MUS,
25.9743,2011,Jan,Average, MUS,
26.2958,2011,Feb,Average, MUS,
26.0923,2011,Mar,Average, MUS,
25.5419,2011,Apr,Average, MUS,
23.5514,2011,May,Average, MUS,
22.2529,2011,Jun,Average, MUS,
21221,2011,Jul,Average, MUS,
20.9158,2011,Aug,Average, MUS,
21.4638,2011,Sep,Average, MUS,
22.5466,2011,Oct,Average, MUS,
24.3543,2011,Nov,Average, MUS,
25.0212,2011,Dec,Average, MUS,
25.8438,2012,Jan,Average, MUS,
26.5402,2012,Feb,Average, MUS,
25.7322,2012,Mar,Average, MUS,
25.2889,2012,Apr,Average, MUS,
23.3018,2012,May,Average, MUS,
21.6947,2012,Jun,Average, MUS,
21.2184,2012,Jul,Average, MUS,
21.2106,2012,Aug,Average, MUS,
21.4038,2012,Sep,Average, MUS,
22.6614,2012,Oct,Average, MUS,
24.2151,2012,Nov,Average, MUS,
25.8264,2012,Dec,Average, MUS,
26149,2013,Jan,Average, MUS,
26.2949,2013,Feb,Average, MUS,
25.9347,2013,Mar,Average, MUS,
24.8121,2013,Apr,Average, MUS,
22.9044,2013,May,Average, MUS,
21.3469,2013,Jun,Average, MUS,
20.5888,2013,Jul,Average, MUS,
20.6912,2013,Aug,Average, MUS,
21.7792,2013,Sep,Average, MUS,
22.9188,2013,Oct,Average, MUS,
24.2801,2013,Nov,Average, MUS,
25.5497,2013,Dec,Average, MUS,
26.1723,2014,Jan,Average, MUS,
26.3557,2014,Feb,Average, MUS,
26.1723,2014,Mar,Average, MUS,
25127,2014,Apr,Average, MUS,
23.4566,2014,May,Average, MUS,
22.0973,2014,Jun,Average, MUS,
21.5758,2014,Jul,Average, MUS,
21.2184,2014,Aug,Average, MUS,
21709,2014,Sep,Average, MUS,
23.1316,2014,Oct,Average, MUS,
24.7099,2014,Nov,Average, MUS,
25.8769,2014,Dec,Average, MUS,
26.1201,2015,Jan,Average, MUS,
25.7027,2015,Feb,Average, MUS,
25.8904,2015,Mar,Average, MUS,
25.2497,2015,Apr,Average, MUS,
23.8488,2015,May,Average, MUS,
22.5025,2015,Jun,Average, MUS,
21.3732,2015,Jul,Average, MUS,
21321,2015,Aug,Average, MUS,
21.8056,2015,Sep,Average, MUS,
23.2614,2015,Oct,Average, MUS,
24.2621,2015,Nov,Average, MUS,
26.0769,2015,Dec,Average, MUS,
26.5749,2016,Jan,Average, MUS,
26.8001,2016,Feb,Average, MUS,
26.5966,2016,Mar,Average, MUS,
25.5451,2016,Apr,Average, MUS,
23172,2016,May,Average, MUS,
21.4391,2016,Jun,Average, MUS,
20.6139,2016,Jul,Average, MUS,
21.0654,2016,Aug,Average, MUS,
21209,2016,Sep,Average, MUS,
22.8162,2016,Oct,Average, MUS,
23.9517,2016,Nov,Average, MUS,
25.0743,2016,Dec,Average, MUS,
15.3059,1991,Jan,Average, MEX,
17.2518,1991,Feb,Average, MEX,
19.4619,1991,Mar,Average, MEX,
22071,1991,Apr,Average, MEX,
24.0154,1991,May,Average, MEX,
25.2067,1991,Jun,Average, MEX,
24.5658,1991,Jul,Average, MEX,
25.1221,1991,Aug,Average, MEX,
